trial_num,data_segment,violation,shape,obj_width,obj_height,contact_point
1360,train,FALSE,Cylinder,1.8,0.7,0.8
1361,train,FALSE,Cone,1.4,0.8,0.6
1362,train,FALSE,Cone,1.4,0.9,0.4
1363,train,FALSE,Cylinder,0.6,1.2,0.5
1364,train,FALSE,Cube,0.6,1.1,0.5
1365,train,FALSE,Cube,1.4,1.2,0.3
1366,train,FALSE,Sphere,1,1.1,0.4
1367,train,FALSE,Cylinder,1.6,1.3,0.7
1368,train,FALSE,Torus,0.7,1.2,0.5
1369,train,FALSE,Cone,0.7,1.4,0.3
1370,train,FALSE,Cone,0.7,1.3,0.6
1371,train,FALSE,Torus,0.8,0.8,0.5
1372,train,FALSE,Cube,0.9,0.7,0.8
1373,train,FALSE,Sphere,0.8,0.9,0.5
1374,train,FALSE,Cube,1.4,1,0.8
1375,train,FALSE,Torus,0.8,0.7,0.6
1376,train,FALSE,Cone,0.9,0.9,0.2
1377,train,FALSE,Cylinder,0.6,1.3,0.6
1378,train,FALSE,Sphere,1,1.3,0.4
1379,train,FALSE,Sphere,1.5,0.9,0.2
1380,train,FALSE,Sphere,0.6,1.1,0.4
1381,train,FALSE,Sphere,0.4,0.8,0.8
1382,train,FALSE,Sphere,1.5,1.1,0.6
1383,train,FALSE,Sphere,0.4,1.4,0.4
1384,train,FALSE,Cylinder,0.8,1.2,0.7
1385,train,FALSE,Cone,0.6,1.3,0.4
1386,train,FALSE,Torus,1.4,1.4,0.8
1387,train,FALSE,Cube,1.5,1.2,0.3
1388,train,FALSE,Torus,1.4,0.8,0.6
1389,train,FALSE,Sphere,1.6,1,0.8
1390,train,FALSE,Torus,1,0.7,0.2
1391,train,FALSE,Torus,1.5,1.1,0.3
1392,train,FALSE,Side_Cylinder,1.6,1.2,0.7
1393,train,FALSE,Sphere,0.9,1.2,0.8
1394,train,FALSE,Side_Cylinder,1,0.8,0.3
1395,train,FALSE,Cube,1.8,0.9,0.6
1396,train,FALSE,Sphere,1.7,1,0.7
1397,train,FALSE,Cube,0.7,1.4,0.8
1398,train,FALSE,Side_Cylinder,1,1,0.7
1399,train,FALSE,Sphere,0.6,0.6,0.5
1400,train,FALSE,Cube,0.6,1.4,0.6
1401,train,FALSE,Side_Cylinder,1.5,1.3,0.4
1402,train,FALSE,Cone,1.2,0.6,0.3
1403,train,FALSE,Cylinder,1.3,1.4,0.3
1404,train,FALSE,Sphere,0.5,0.9,0.7
1405,train,FALSE,Side_Cylinder,0.8,1.3,0.6
1406,train,FALSE,Sphere,1.4,1.2,0.6
1407,train,FALSE,Cylinder,1.8,1,0.5
1408,train,FALSE,Torus,1.8,1.1,0.6
1409,train,FALSE,Side_Cylinder,1.2,0.7,0.8
1410,train,FALSE,Cone,1.5,1.2,0.5
1411,train,FALSE,Cylinder,1.3,0.8,0.3
1412,train,FALSE,Cone,1.3,0.8,0.2
1413,train,FALSE,Sphere,1.8,1.1,0.3
1414,train,FALSE,Cube,0.8,0.8,0.6
1415,train,FALSE,Torus,0.6,0.8,0.6
1416,train,FALSE,Cone,1,1.3,0.6
1417,train,FALSE,Cone,0.4,1.2,0.3
1418,train,FALSE,Side_Cylinder,1.4,1,0.4
1419,train,FALSE,Cone,1.6,0.8,0.5
1420,train,FALSE,Cylinder,1.6,1.4,0.6
1421,train,FALSE,Torus,1.4,0.7,0.4
1422,train,FALSE,Sphere,1.7,1.3,0.6
1423,train,FALSE,Sphere,1,0.7,0.4
1424,train,FALSE,Cylinder,0.7,1,0.7
1425,train,FALSE,Cone,1.3,1,0.3
1426,train,FALSE,Cone,1.3,1.3,0.2
1427,train,FALSE,Cone,0.7,1.1,0.4
1428,train,FALSE,Side_Cylinder,0.4,1.4,0.7
1429,train,FALSE,Cone,1.7,1.1,0.5
1430,train,FALSE,Sphere,0.7,1,0.6
1431,train,FALSE,Side_Cylinder,1.3,1.1,0.4
1432,train,FALSE,Cylinder,1,1.1,0.4
1433,train,FALSE,Sphere,1.6,1,0.2
1434,train,FALSE,Side_Cylinder,1.5,0.7,0.8
1435,train,FALSE,Cylinder,1.7,0.8,0.7
1436,train,FALSE,Torus,1.6,0.9,0.5
1437,train,FALSE,Sphere,0.6,1.2,0.5
1438,train,FALSE,Cube,0.8,0.6,0.3
1439,train,FALSE,Torus,1.8,1.3,0.3
1440,train,FALSE,Cube,0.4,1.3,0.7
1441,train,FALSE,Torus,0.4,1,0.4
1442,train,FALSE,Cylinder,1,0.7,0.8
1443,train,FALSE,Torus,1,1.3,0.4
1444,train,FALSE,Sphere,1.8,0.8,0.5
1445,train,FALSE,Torus,0.6,1.4,0.2
1446,train,FALSE,Side_Cylinder,0.9,0.9,0.3
1447,train,FALSE,Side_Cylinder,0.5,1.3,0.5
1448,train,FALSE,Cylinder,1.3,1.3,0.4
1449,train,FALSE,Cone,1.4,1.1,0.4
1450,train,FALSE,Cube,0.5,0.9,0.8
1451,train,FALSE,Sphere,1.3,0.8,0.8
1452,train,FALSE,Torus,0.9,0.7,0.4
1453,train,FALSE,Side_Cylinder,0.8,1.4,0.4
1454,train,FALSE,Side_Cylinder,1.5,0.6,0.4
1455,train,FALSE,Cone,0.7,0.7,0.4
1456,train,FALSE,Cube,1.3,0.8,0.7
1457,train,FALSE,Torus,1,1.3,0.5
1458,train,FALSE,Cylinder,1.7,0.8,0.6
1459,train,FALSE,Cube,1.2,0.8,0.4
1460,train,FALSE,Torus,1.7,1.1,0.3
1461,train,FALSE,Side_Cylinder,1.8,0.6,0.3
1462,train,FALSE,Sphere,1.6,0.7,0.4
1463,train,FALSE,Torus,1,1.2,0.5
1464,train,FALSE,Cone,0.5,1.2,0.7
1465,train,FALSE,Cylinder,1.6,1.1,0.2
1466,train,FALSE,Side_Cylinder,1.8,0.9,0.4
1467,train,FALSE,Cube,0.4,1.1,0.8
1468,train,FALSE,Cone,0.9,0.9,0.8
1469,train,FALSE,Cylinder,0.7,0.6,0.6
1470,train,FALSE,Sphere,0.5,1.3,0.3
1471,train,FALSE,Cube,0.5,0.7,0.8
1472,train,FALSE,Torus,0.7,1.3,0.6
1473,train,FALSE,Cone,1.7,1.1,0.8
1474,train,FALSE,Cube,1.4,1.1,0.7
1475,train,FALSE,Sphere,0.9,1.1,0.3
1476,train,FALSE,Side_Cylinder,0.4,1.2,0.5
1477,train,FALSE,Torus,1.4,1.1,0.6
1478,train,FALSE,Side_Cylinder,1.4,1.1,0.4
1479,train,FALSE,Cube,1.3,1.2,0.8
1480,train,FALSE,Torus,0.8,0.8,0.8
1481,train,FALSE,Side_Cylinder,0.5,0.7,0.7
1482,train,FALSE,Cube,1.5,1,0.7
1483,train,FALSE,Cone,0.8,1.3,0.5
1484,train,FALSE,Sphere,0.4,1.2,0.8
1485,train,FALSE,Cylinder,0.5,1.3,0.8
1486,train,FALSE,Cube,1,0.7,0.4
1487,train,FALSE,Cone,0.6,1.1,0.6
1488,train,FALSE,Cylinder,1.7,0.8,0.8
1489,train,FALSE,Sphere,1.2,0.6,0.6
1490,train,FALSE,Cube,0.4,0.9,0.7
1491,train,FALSE,Cube,1,0.7,0.8
1492,train,FALSE,Side_Cylinder,1.3,1.1,0.5
1493,train,FALSE,Cube,0.4,1.1,0.3
1494,train,FALSE,Cylinder,0.9,0.7,0.4
1495,train,FALSE,Cube,1,1,0.6
1496,train,FALSE,Torus,1.7,0.8,0.5
1497,train,FALSE,Cube,0.7,1.3,0.3
1498,train,FALSE,Cone,1.5,1.1,0.4
1499,train,FALSE,Cube,1.2,1.1,0.8
1500,train,FALSE,Cube,1.7,1.1,0.8
1501,train,FALSE,Side_Cylinder,0.8,0.9,0.8
1502,train,FALSE,Cylinder,1,1.3,0.6
1503,train,FALSE,Cylinder,1.3,1.1,0.8
1504,train,FALSE,Torus,0.7,1.3,0.4
1505,train,FALSE,Cylinder,0.4,1.2,0.2
1506,train,FALSE,Sphere,0.4,0.9,0.3
1507,train,FALSE,Side_Cylinder,0.8,1.4,0.6
1508,train,FALSE,Side_Cylinder,0.8,0.9,0.6
1509,train,FALSE,Cone,0.4,1,0.6
1510,train,FALSE,Cone,1.7,0.6,0.6
1511,train,FALSE,Torus,1.4,1.2,0.3
1512,train,FALSE,Sphere,1.5,0.6,0.8
1513,train,FALSE,Cone,1.5,0.6,0.5
1514,train,FALSE,Cylinder,0.6,1.1,0.8
1515,train,FALSE,Cube,0.8,0.7,0.5
1516,train,FALSE,Sphere,1.7,1,0.6
1517,train,FALSE,Sphere,1.5,1.1,0.2
1518,train,FALSE,Torus,1.7,1.2,0.5
1519,train,FALSE,Sphere,0.9,1.1,0.6
1520,train,FALSE,Cone,0.5,0.7,0.6
1521,train,FALSE,Torus,0.8,0.7,0.8
1522,train,FALSE,Torus,1.4,1.2,0.8
1523,train,FALSE,Sphere,1,1.2,0.8
1524,train,FALSE,Cone,0.9,0.8,0.4
1525,train,FALSE,Cone,0.6,0.9,0.2
1526,train,FALSE,Sphere,0.5,1.3,0.8
1527,train,FALSE,Cone,1.2,1,0.3
1528,train,FALSE,Cone,0.7,1.1,0.8
1529,train,FALSE,Cylinder,1.3,0.7,0.2
1530,train,FALSE,Side_Cylinder,1,1.4,0.6
1531,train,FALSE,Cube,0.9,1.4,0.4
1532,train,FALSE,Sphere,1,1.1,0.3
1533,train,FALSE,Torus,0.6,0.9,0.8
1534,train,FALSE,Cone,0.6,0.6,0.7
1535,train,FALSE,Torus,0.6,1.3,0.2
1536,train,FALSE,Cone,1.6,0.7,0.3
1537,train,FALSE,Cube,1,0.9,0.8
1538,train,FALSE,Sphere,0.6,1,0.5
1539,train,FALSE,Cube,1.7,0.6,0.4
1540,train,FALSE,Cone,0.4,1.4,0.5
1541,train,FALSE,Torus,1.6,0.7,0.7
1542,train,FALSE,Side_Cylinder,1,1.4,0.8
1543,train,FALSE,Sphere,0.9,0.7,0.7
1544,train,FALSE,Cube,0.5,0.7,0.3
1545,train,FALSE,Cube,1.8,1.4,0.5
1546,train,FALSE,Sphere,0.9,0.8,0.7
1547,train,FALSE,Sphere,1.6,1,0.4
1548,train,FALSE,Cylinder,0.7,0.6,0.4
1549,train,FALSE,Cylinder,0.8,0.9,0.5
1550,train,FALSE,Torus,1.4,0.8,0.3
1551,train,FALSE,Torus,1,0.8,0.5
1552,train,FALSE,Cylinder,1,1.2,0.6
1553,train,FALSE,Cube,1.3,0.6,0.2
1554,train,FALSE,Cube,0.7,0.6,0.5
1555,train,FALSE,Side_Cylinder,1,0.8,0.4
1556,train,FALSE,Sphere,0.8,0.9,0.7
1557,train,FALSE,Cube,1,1,0.8
1558,train,FALSE,Cylinder,0.7,0.6,0.5
1559,train,FALSE,Sphere,1.7,1,0.3
1560,train,FALSE,Cone,1.4,1,0.6
1561,train,FALSE,Torus,1.6,1.3,0.5
1562,train,FALSE,Cone,0.9,1.1,0.7
1563,train,FALSE,Sphere,1.8,0.9,0.5
1564,train,FALSE,Cylinder,1.3,1.1,0.3
1565,train,FALSE,Cylinder,0.7,0.7,0.2
1566,train,FALSE,Cone,0.7,1.4,0.5
1567,train,FALSE,Cube,1.5,0.9,0.6
1568,train,FALSE,Cube,0.4,1,0.4
1569,train,FALSE,Cone,0.7,0.6,0.5
1570,train,FALSE,Side_Cylinder,1.2,1,0.6
1571,train,FALSE,Side_Cylinder,1.7,0.9,0.6
1572,train,FALSE,Cone,1.7,1,0.2
1573,train,FALSE,Cone,0.7,0.7,0.8
1574,train,FALSE,Cube,0.7,1.2,0.6
1575,train,FALSE,Side_Cylinder,1.6,1.2,0.3
1576,train,FALSE,Cube,1.4,0.9,0.4
1577,train,FALSE,Side_Cylinder,1,0.9,0.5
1578,train,FALSE,Side_Cylinder,1.7,1.4,0.3
1579,train,FALSE,Torus,1.8,1.3,0.8
1580,train,FALSE,Torus,0.9,0.9,0.3
1581,train,FALSE,Side_Cylinder,1.7,0.8,0.4
1582,train,FALSE,Cone,0.4,1.2,0.5
1583,train,FALSE,Torus,1,1.2,0.4
1584,train,FALSE,Side_Cylinder,1,0.7,0.5
1585,train,FALSE,Torus,1,1,0.8
1586,train,FALSE,Cube,1.8,1,0.3
1587,train,FALSE,Cylinder,0.4,0.7,0.7
1588,train,FALSE,Side_Cylinder,0.5,1.1,0.6
1589,train,FALSE,Cone,1.3,0.9,0.4
1590,train,FALSE,Cube,1.5,1.3,0.6
1591,train,FALSE,Cone,1.3,1.3,0.6
1592,train,FALSE,Cone,1.3,1,0.2
1593,train,FALSE,Sphere,1.7,1,0.8
1594,train,FALSE,Cylinder,0.5,1,0.2
1595,train,FALSE,Cone,1.3,1.1,0.4
1596,train,FALSE,Cylinder,1,1.3,0.4
1597,train,FALSE,Side_Cylinder,0.6,1.3,0.8
1598,train,FALSE,Side_Cylinder,1.2,1.2,0.4
1599,train,FALSE,Cube,1.5,0.6,0.7
1600,train,FALSE,Cube,1.7,0.8,0.6
1601,train,FALSE,Cylinder,1.8,0.6,0.4
1602,train,FALSE,Cone,1.3,0.7,0.3
1603,train,FALSE,Cylinder,0.6,1.4,0.7
1604,train,FALSE,Sphere,1.6,1.4,0.6
1605,train,FALSE,Cylinder,1.6,0.9,0.4
1606,train,FALSE,Cube,0.7,1.4,0.7
1607,train,FALSE,Cone,1.5,1,0.4
1608,train,FALSE,Sphere,0.4,0.7,0.3
1609,train,FALSE,Torus,1,1.4,0.3
1610,train,FALSE,Cylinder,1.2,0.6,0.7
1611,train,FALSE,Torus,0.9,0.7,0.5
1612,train,FALSE,Cylinder,1.7,0.9,0.7
1613,train,FALSE,Cube,1.8,0.8,0.7
1614,train,FALSE,Cylinder,1.7,1.2,0.2
1615,train,FALSE,Cylinder,0.8,1,0.5
1616,train,FALSE,Sphere,1.2,0.6,0.2
1617,train,FALSE,Cube,1,0.8,0.8
1618,train,FALSE,Torus,0.9,0.6,0.7
1619,train,FALSE,Cube,0.7,0.9,0.5
1620,train,FALSE,Cone,1.8,0.9,0.2
1621,train,FALSE,Cone,0.7,0.6,0.2
1622,train,FALSE,Cylinder,0.7,0.9,0.7
1623,train,FALSE,Side_Cylinder,0.8,0.8,0.5
1624,train,FALSE,Sphere,1.4,0.7,0.8
1625,train,FALSE,Side_Cylinder,0.9,0.6,0.5
1626,train,FALSE,Cylinder,1.4,1.2,0.6
1627,train,FALSE,Cylinder,0.6,0.6,0.8
1628,train,FALSE,Sphere,1.7,0.8,0.5
1629,train,FALSE,Cube,1.4,0.6,0.6
1630,train,FALSE,Cylinder,1.8,0.6,0.7
1631,train,FALSE,Cube,1,0.6,0.6
1632,train,FALSE,Side_Cylinder,0.4,1.3,0.6
1633,train,FALSE,Sphere,0.5,1.3,0.4
1634,train,FALSE,Side_Cylinder,0.6,1,0.8
1635,train,FALSE,Cone,1.2,1.2,0.2
1636,train,FALSE,Side_Cylinder,1.7,0.7,0.5
1637,train,FALSE,Side_Cylinder,1.3,1,0.6
1638,train,FALSE,Torus,1.3,0.9,0.4
1639,train,FALSE,Cylinder,1.6,1.2,0.5
1640,train,FALSE,Cube,0.4,0.7,0.8
1641,train,FALSE,Side_Cylinder,0.9,1.1,0.6
1642,train,FALSE,Cone,0.8,0.8,0.7
1643,train,FALSE,Cube,0.5,1,0.7
1644,train,FALSE,Cylinder,1.4,1.1,0.5
1645,train,FALSE,Cone,1.6,1.1,0.5
1646,train,FALSE,Torus,0.7,0.9,0.8
1647,train,FALSE,Cone,1.7,0.6,0.7
1648,train,FALSE,Cube,1.5,0.9,0.7
1649,train,FALSE,Sphere,0.7,0.7,0.2
1650,train,FALSE,Cube,0.6,1.2,0.5
1651,train,FALSE,Side_Cylinder,0.4,1.2,0.8
1652,train,FALSE,Cylinder,1.4,1.3,0.5
1653,train,FALSE,Cone,0.7,1.2,0.7
1654,train,FALSE,Cylinder,0.7,1.4,0.5
1655,train,FALSE,Cylinder,1.3,0.8,0.7
1656,train,FALSE,Sphere,1.6,0.6,0.8
1657,train,FALSE,Cylinder,0.4,1.2,0.5
1658,train,FALSE,Cylinder,0.9,1.2,0.3
1659,train,FALSE,Cylinder,1.6,1.3,0.2
1660,train,FALSE,Cube,1.7,1,0.4
1661,train,FALSE,Torus,0.5,0.9,0.3
1662,train,FALSE,Side_Cylinder,1.7,1,0.6
1663,train,FALSE,Torus,0.4,1.3,0.6
1664,train,FALSE,Cube,1.7,1.2,0.8
1665,train,FALSE,Side_Cylinder,0.5,1.4,0.5
1666,train,FALSE,Torus,1.2,0.7,0.3
1667,train,FALSE,Sphere,1.2,0.8,0.4
1668,train,FALSE,Cone,1.4,1.3,0.4
1669,train,FALSE,Cube,0.7,1.2,0.4
1670,train,FALSE,Cone,0.6,0.7,0.3
1671,train,FALSE,Sphere,1.6,1.1,0.3
1672,train,FALSE,Sphere,1.4,1.3,0.7
1673,train,FALSE,Torus,1.4,0.6,0.5
1674,train,FALSE,Side_Cylinder,1.7,0.8,0.6
1675,train,FALSE,Cylinder,1.4,0.6,0.8
1676,train,FALSE,Side_Cylinder,0.8,0.9,0.7
1677,train,FALSE,Torus,0.9,1,0.8
1678,train,FALSE,Cone,1.2,1.2,0.5
1679,train,FALSE,Cone,0.6,1.4,0.6
1680,train,FALSE,Cone,1.8,0.7,0.8
1681,train,FALSE,Cylinder,0.5,1.3,0.4
1682,train,FALSE,Side_Cylinder,1.5,1.1,0.3
1683,train,FALSE,Torus,1.2,1.1,0.5
1684,train,FALSE,Sphere,1.3,0.8,0.7
1685,train,FALSE,Torus,1.8,0.7,0.5
1686,train,FALSE,Cube,0.8,1.1,0.5
1687,train,FALSE,Torus,0.5,0.6,0.3
1688,train,FALSE,Torus,0.7,1.2,0.7
1689,train,FALSE,Sphere,1.5,1.4,0.3
1690,train,FALSE,Cone,0.8,1.1,0.5
1691,train,FALSE,Cube,0.5,0.9,0.6
1692,train,FALSE,Cone,0.6,0.9,0.5
1693,train,FALSE,Cone,1.4,0.7,0.2
1694,train,FALSE,Torus,0.9,0.9,0.7
1695,train,FALSE,Cone,0.8,0.9,0.3
1696,train,FALSE,Cone,1.2,1.4,0.5
1697,train,FALSE,Cylinder,1.4,1.1,0.3
1698,train,FALSE,Torus,1.5,1.2,0.4
1699,train,FALSE,Cylinder,1.4,0.8,0.3
1700,train,FALSE,Cylinder,0.4,1.1,0.6
1701,train,FALSE,Cube,1.8,1.3,0.3
1702,train,FALSE,Cube,0.8,1.3,0.7
1703,train,FALSE,Sphere,1.6,0.8,0.3
1704,train,FALSE,Torus,1.5,1,0.8
1705,train,FALSE,Cube,1.2,1.3,0.8
1706,train,FALSE,Cylinder,1.3,1.2,0.2
1707,train,FALSE,Torus,1.6,1.4,0.4
1708,train,FALSE,Cube,0.4,1,0.7
1709,train,FALSE,Cylinder,1.7,1.2,0.8
1710,train,FALSE,Cube,0.7,1.2,0.2
1711,train,FALSE,Side_Cylinder,0.6,1.2,0.3
1712,train,FALSE,Side_Cylinder,1.2,1.2,0.8
1713,train,FALSE,Side_Cylinder,0.7,0.8,0.3
1714,train,FALSE,Torus,1.7,0.7,0.3
1715,train,FALSE,Sphere,1.8,1.4,0.5
1716,train,FALSE,Side_Cylinder,0.4,1,0.5
1717,train,FALSE,Torus,0.5,1.2,0.8
1718,train,FALSE,Cube,1.8,0.7,0.6
1719,train,FALSE,Cube,1.5,1.4,0.2
1720,train,FALSE,Cylinder,1.5,1.3,0.2
1721,train,FALSE,Sphere,1.8,1.1,0.7
1722,train,FALSE,Cube,0.4,1.3,0.5
1723,train,FALSE,Cylinder,1.5,1.3,0.4
1724,train,FALSE,Cone,0.8,0.6,0.2
1725,train,FALSE,Cylinder,1.2,1.4,0.7
1726,train,FALSE,Cylinder,1.4,1.1,0.4
1727,train,FALSE,Torus,1,0.7,0.8
1728,train,FALSE,Cone,1.5,1.2,0.8
1729,train,FALSE,Cube,0.4,0.8,0.2
1730,train,FALSE,Torus,0.4,1.3,0.7
1731,train,FALSE,Sphere,1,0.9,0.5
1732,train,FALSE,Cube,1.7,0.6,0.2
1733,train,FALSE,Side_Cylinder,0.6,1.4,0.6
1734,train,FALSE,Cone,0.4,0.6,0.2
1735,train,FALSE,Side_Cylinder,1.5,0.8,0.6
1736,train,FALSE,Cone,1.2,1.1,0.8
1737,train,FALSE,Sphere,0.6,1.3,0.8
1738,train,FALSE,Cone,0.8,0.7,0.7
1739,train,FALSE,Side_Cylinder,1.4,0.7,0.6
1740,train,FALSE,Cylinder,1,1,0.3
1741,train,FALSE,Side_Cylinder,1.7,0.8,0.3
1742,train,FALSE,Cube,1.7,0.9,0.8
1743,train,FALSE,Cone,0.6,1.3,0.8
1744,train,FALSE,Cube,0.4,0.7,0.5
1745,train,FALSE,Cylinder,0.9,0.6,0.3
1746,train,FALSE,Cylinder,0.9,1.1,0.7
1747,train,FALSE,Sphere,0.8,0.8,0.6
1748,train,FALSE,Side_Cylinder,0.6,1.1,0.8
1749,train,FALSE,Cylinder,1.6,1.2,0.4
1750,train,FALSE,Cone,1.8,1,0.7
1751,train,FALSE,Side_Cylinder,1.7,0.8,0.8
1752,train,FALSE,Cone,1.2,0.6,0.2
1753,train,FALSE,Torus,1,1.3,0.8
1754,train,FALSE,Cone,0.7,1.3,0.8
1755,train,FALSE,Cone,0.7,0.8,0.2
1756,train,FALSE,Cone,1,1.3,0.3
1757,train,FALSE,Cube,1.7,0.6,0.7
1758,train,FALSE,Torus,1.4,1.4,0.3
1759,train,FALSE,Sphere,1.2,0.8,0.8
1760,train,FALSE,Sphere,0.7,1.3,0.5
1761,train,FALSE,Cone,0.5,0.6,0.5
1762,train,FALSE,Cone,1.3,1.1,0.3
1763,train,FALSE,Torus,0.9,1.4,0.7
1764,train,FALSE,Sphere,1.4,1.2,0.8
1765,train,FALSE,Sphere,0.4,1.1,0.7
1766,train,FALSE,Cylinder,1,1,0.7
1767,train,FALSE,Cylinder,1.3,1.2,0.8
1768,train,FALSE,Torus,0.8,0.9,0.4
1769,train,FALSE,Sphere,1.8,1.2,0.6
1770,train,FALSE,Side_Cylinder,0.7,0.7,0.4
1771,train,FALSE,Torus,0.8,1,0.5
1772,train,FALSE,Cube,1.7,0.8,0.7
1773,train,FALSE,Cone,1.7,0.9,0.8
1774,train,FALSE,Cone,1,0.7,0.4
1775,train,FALSE,Side_Cylinder,0.8,1.3,0.3
1776,train,FALSE,Cube,1.3,0.9,0.4
1777,train,FALSE,Torus,0.5,0.8,0.3
1778,train,FALSE,Cylinder,1.3,1.2,0.5
1779,train,FALSE,Sphere,0.9,1,0.5
1780,train,FALSE,Cone,1.6,1.2,0.7
1781,train,FALSE,Cone,1.4,1.4,0.7
1782,train,FALSE,Sphere,1.5,0.6,0.4
1783,train,FALSE,Cylinder,0.9,0.9,0.4
1784,train,FALSE,Torus,1.6,0.7,0.8
1785,train,FALSE,Side_Cylinder,0.9,0.8,0.3
1786,train,FALSE,Side_Cylinder,0.5,0.8,0.7
1787,train,FALSE,Side_Cylinder,1.4,0.9,0.5
1788,train,FALSE,Sphere,0.7,1.4,0.6
1789,train,FALSE,Cone,0.6,0.8,0.4
1790,train,FALSE,Torus,1.2,1,0.6
1791,train,FALSE,Cylinder,1,0.9,0.2
1792,train,FALSE,Sphere,0.9,1.1,0.5
1793,train,FALSE,Sphere,1.2,1.3,0.6
1794,train,FALSE,Torus,1.4,0.7,0.3
1795,train,FALSE,Cylinder,0.9,0.9,0.8
1796,train,FALSE,Cylinder,1.5,0.6,0.5
1797,train,FALSE,Cube,1.5,1.4,0.3
1798,train,FALSE,Side_Cylinder,1.8,1,0.2
1799,train,FALSE,Side_Cylinder,0.9,0.7,0.3
1800,train,FALSE,Sphere,0.6,1.3,0.5
1801,train,FALSE,Cone,1.8,1.2,0.2
1802,train,FALSE,Cone,1.4,1.2,0.8
1803,train,FALSE,Cube,1.5,1,0.4
1804,train,FALSE,Cone,0.9,1,0.6
1805,train,FALSE,Cube,1.6,0.7,0.5
1806,train,FALSE,Cylinder,1.8,0.8,0.6
1807,train,FALSE,Torus,1.4,1,0.2
1808,train,FALSE,Sphere,0.9,0.8,0.6
1809,train,FALSE,Cube,1.6,1.4,0.2
1810,train,FALSE,Side_Cylinder,1,0.6,0.5
1811,train,FALSE,Sphere,1.7,0.9,0.7
1812,train,FALSE,Cylinder,1,1.4,0.2
1813,train,FALSE,Sphere,0.7,1.2,0.4
1814,train,FALSE,Sphere,0.6,1.2,0.3
1815,train,FALSE,Cylinder,1.5,1.4,0.8
1816,train,FALSE,Cube,1.4,0.6,0.5
1817,train,FALSE,Torus,1.3,1.4,0.8
1818,train,FALSE,Sphere,0.7,1.4,0.8
1819,train,FALSE,Cylinder,1.2,1.2,0.4
1820,train,FALSE,Cylinder,1.7,1.1,0.5
1821,train,FALSE,Torus,1.6,1,0.6
1822,train,FALSE,Side_Cylinder,1.4,0.8,0.5
1823,train,FALSE,Torus,1.8,0.6,0.7
1824,train,FALSE,Torus,1.8,1.2,0.3
1825,train,FALSE,Cylinder,0.6,0.8,0.5
1826,train,FALSE,Torus,0.9,1.2,0.5
1827,train,FALSE,Cube,0.5,0.9,0.2
1828,train,FALSE,Torus,1,1,0.2
1829,train,FALSE,Cylinder,0.4,0.8,0.8
1830,train,FALSE,Torus,0.6,0.6,0.2
1831,train,FALSE,Cube,1.4,1.3,0.7
1832,train,FALSE,Cube,1.3,1.3,0.2
1833,train,FALSE,Cone,1.5,0.6,0.4
1834,train,FALSE,Side_Cylinder,0.7,1.1,0.5
1835,train,FALSE,Sphere,0.8,0.9,0.3
1836,train,FALSE,Side_Cylinder,1.4,0.6,0.5
1837,train,FALSE,Torus,1.5,1.4,0.8
1838,train,FALSE,Sphere,0.6,1.2,0.2
1839,train,FALSE,Cone,0.9,0.7,0.7
1840,train,FALSE,Side_Cylinder,0.5,0.9,0.4
1841,train,FALSE,Torus,0.7,0.8,0.5
1842,train,FALSE,Sphere,1.2,0.9,0.3
1843,train,FALSE,Side_Cylinder,1.3,1,0.7
1844,train,FALSE,Sphere,0.8,1.1,0.8
1845,train,FALSE,Cone,1.7,1,0.7
1846,train,FALSE,Torus,0.4,1.3,0.5
1847,train,FALSE,Cone,0.7,1,0.6
1848,train,FALSE,Torus,0.5,1.1,0.3
1849,train,FALSE,Cube,1.2,1,0.2
1850,train,FALSE,Cube,0.6,1.1,0.3
1851,train,FALSE,Cylinder,0.4,1.2,0.8
1852,train,FALSE,Sphere,1.4,0.6,0.3
1853,train,FALSE,Cylinder,1,0.6,0.5
1854,train,FALSE,Side_Cylinder,1.7,1.4,0.5
1855,train,FALSE,Cone,0.5,0.6,0.4
1856,train,FALSE,Cube,1.5,1.4,0.5
1857,train,FALSE,Cone,0.5,0.9,0.3
1858,train,FALSE,Cylinder,1.2,0.8,0.8
1859,train,FALSE,Cone,0.6,1.3,0.2
1860,train,FALSE,Torus,0.4,1.4,0.5
1861,train,FALSE,Cone,1.8,1.3,0.6
1862,train,FALSE,Cube,1.5,1.2,0.7
1863,train,FALSE,Torus,0.5,1.2,0.2
1864,train,FALSE,Sphere,0.4,0.9,0.4
1865,train,FALSE,Cube,1.2,1.2,0.5
1866,train,FALSE,Torus,0.5,1.4,0.8
1867,train,FALSE,Torus,1.6,1.4,0.8
1868,train,FALSE,Torus,0.5,1.1,0.7
1869,train,FALSE,Side_Cylinder,0.6,0.6,0.2
1870,train,FALSE,Torus,1.4,1.2,0.2
1871,train,FALSE,Torus,1.3,1.3,0.8
1872,train,FALSE,Cube,1.2,0.7,0.2
1873,train,FALSE,Cone,1.8,0.6,0.2
1874,train,FALSE,Side_Cylinder,0.7,0.7,0.5
1875,train,FALSE,Side_Cylinder,0.8,0.8,0.6
1876,train,FALSE,Cube,1.4,0.8,0.7
1877,train,FALSE,Sphere,1.6,0.9,0.5
1878,train,FALSE,Torus,1.3,0.6,0.7
1879,train,FALSE,Cone,0.8,1.4,0.7
